epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_ec_balanced_acc,train_ec_level_1_acc,train_ec_level_1_balanced_acc,train_ec_level_1_macro_f1,train_ec_macro_f1,train_ec_per_class_recall,train_ec_per_class_support,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc
11,3e-05,0.36663475701488163,1.0,fixed,1.0,0.5609264969825745,0.3020622193115739,0.5609264969825745,0.3020622193115739,0.2705449468767357,0.2705449468767357,"{'1': 0.46634615384615385, '2': 0.796875, '3': 0.6825396825396826, '4': 0.1686746987951807, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.3020622193115739,0.2705449468767357,
12,3e-05,0.3664635857754204,1.0,fixed,1.0,0.5609264969825745,0.31665558755167184,0.5609264969825745,0.31665558755167184,0.2780458709215795,0.2780458709215795,"{'1': 0.6971153846153846, '2': 0.765625, '3': 0.5972222222222222, '4': 0.1566265060240964, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.31665558755167184,0.2780458709215795,
13,3e-05,0.35347406733706294,1.0,fixed,1.0,0.6112789511680603,0.3094697930917811,0.6112789511680603,0.3094697930917811,0.2864833268092903,0.2864833268092903,"{'1': 0.5336538461538461, '2': 0.734375, '3': 0.7777777777777778, '4': 0.12048192771084337, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.3094697930917811,0.2864833268092903,
14,3e-05,0.35884067911400375,1.0,fixed,1.0,0.6455186009407043,0.30051532989624646,0.6455186009407043,0.30051532989624646,0.2978247366328762,0.2978247366328762,"{'1': 0.4807692307692308, '2': 0.6015625, '3': 0.9007936507936508, '4': 0.12048192771084337, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.30051532989624646,0.2978247366328762,
15,3e-05,0.34867169684075927,1.0,fixed,1.0,0.6012084484100342,0.3283915193742001,0.6012084484100342,0.3283915193742001,0.3014631972755986,0.3014631972755986,"{'1': 0.7596153846153846, '2': 0.6796875, '3': 0.6666666666666666, '4': 0.1927710843373494, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.3283915193742001,0.3014631972755986,
16,3e-05,0.34003375386856644,1.0,fixed,1.0,0.6656596064567566,0.337710224072638,0.6656596064567566,0.337710224072638,0.3330269769432334,0.3330269769432334,"{'1': 0.5769230769230769, '2': 0.6328125, '3': 0.8650793650793651, '4': 0.2891566265060241, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.337710224072638,0.3330269769432334,
17,3e-05,0.33582147225049364,1.0,fixed,1.0,0.6485397815704346,0.34749580149483333,0.6485397815704346,0.34749580149483333,0.3236365966476232,0.3236365966476232,"{'1': 0.6634615384615384, '2': 0.7421875, '3': 0.7738095238095238, '4': 0.25301204819277107, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.34749580149483333,0.3236365966476232,
18,3e-05,0.32831959172065955,1.0,fixed,1.0,0.6787512302398682,0.3290141367405782,0.6787512302398682,0.3290141367405782,0.3252948625732276,0.3252948625732276,"{'1': 0.5384615384615384, '2': 0.6953125, '3': 0.9126984126984127, '4': 0.1566265060240964, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.3290141367405782,0.3252948625732276,
19,3e-05,0.32122048397499875,1.0,fixed,1.0,0.669687807559967,0.36521818238416776,0.669687807559967,0.36521818238416776,0.3473588956484108,0.3473588956484108,"{'1': 0.8317307692307693, '2': 0.6796875, '3': 0.7559523809523809, '4': 0.2891566265060241, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.36521818238416776,0.3473588956484108,
20,3e-05,0.3269226692287797,1.0,fixed,1.0,0.6807653307914734,0.37460472778082504,0.6807653307914734,0.37460472778082504,0.34692054515388915,0.34692054515388915,"{'1': 0.6538461538461539, '2': 0.8515625, '3': 0.8035714285714286, '4': 0.3132530120481928, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.37460472778082504,0.34692054515388915,
